Date,prec,tmin,tmean,tmax,qt
1983-12-04,0.0,16.701,23.503,30.305,2.85
1983-12-05,0.0,20.131,27.372,34.612,2.76
1983-12-06,0.0,18.825,24.082,29.338,2.71
1983-12-07,0.0,11.649,18.221,24.792,2.63
1983-12-08,0.0,13.306,20.327,27.348,2.56
1983-12-09,0.0,16.547,24.184,31.822,2.41
1983-12-10,0.0,18.842,25.157,31.472,2.32
1983-12-11,0.0,17.705,24.06,30.415,2.24
1983-12-12,0.0,12.76,21.175,29.589,2.22
1983-12-13,0.0,16.616,21.79,26.965,2.21
1983-12-14,0.0,11.812,19.215,26.617,2.16
1983-12-15,6.566,13.4,17.905,22.409,2.15
1983-12-16,0.0,16.248,22.376,28.503,2.12
1983-12-17,0.0,10.128,15.197,20.265,2.09
1983-12-18,0.0,12.228,17.723,23.217,2.07
1983-12-19,0.0,3.821,9.274,14.726,2.06
1983-12-20,0.0,6.319,13.153,19.987,2.07
1983-12-21,0.0,11.628,19.488,27.347,2.05
1983-12-22,0.0,8.998,15.577,22.156,2.06
1983-12-23,0.0,9.04,16.629,24.218,2.01
1983-12-24,0.0,-3.649,7.519,18.688,1.98
1983-12-25,0.0,-6.193,-1.41,3.374,1.99
1983-12-26,0.0,-2.649,5.453,13.556,1.99
1983-12-27,0.0,6.532,16.616,26.701,1.95
1983-12-28,0.0,11.757,20.266,28.776,1.99
1983-12-29,0.0,1.016,10.306,19.596,2.14
1983-12-30,0.0,-0.89,3.996,8.882,2.07
1983-12-31,0.0,1.544,9.793,18.043,2.05
1984-01-01,0.0,8.552,16.141,23.73,1.94
1984-01-02,0.0,13.353,17.585,21.818,1.85
1984-01-03,8.855,13.254,15.179,17.104,2.06
1984-01-04,26.565,12.883,16.128,19.373,2.16
1984-01-05,0.0,14.646,18.792,22.938,2.06
1984-01-06,0.0,14.076,20.311,26.546,2.05
1984-01-07,0.0,15.299,20.875,26.45,2.0
